TUCASEID,GEMETSTA,GTMETSTA,PEEDUCA,PEHSPNON,PTDTRACE,TEAGE,TELFS,TEMJOT,TESCHENR,TESCHLVL,TESEX,TESPEMPNOT,TRCHILDNUM,TRDPFTPT,TRERNWA,TRHOLIDAY,TRSPFTPT,TRSPPRES,TRYHHCHILD,TUDIARYDAY,TUFNWGTP,TEHRUSLT,TUYEAR,TU20FWGT,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t18,t50
20190111180658,-1,1,40,2,1,46,1,2,2,-1,2,-1,0,1,43846,0,-1,3,-1,1,3658059.647089,40,2019,3496798.254051,675,135,0,0,0,0,0,0,0,0,30,415,145,0,0,0,40,0
20190111180724,-1,1,43,2,1,25,2,2,2,-1,2,1,1,1,57960,0,1,1,0,7,8247696.231435,40,2019,10485143.461118,600,120,190,0,0,0,0,0,0,0,90,395,45,0,0,0,0,0
20190111180731,-1,1,40,1,1,47,1,2,2,-1,1,-1,0,1,100000,0,-1,3,-1,2,8162287.707324,50,2019,6131044.341016,625,20,0,0,690,0,0,0,0,0,45,0,0,0,0,0,60,0
20190111180774,-1,1,33,1,1,44,5,-1,2,-1,2,2,0,-1,-1,0,-1,1,-1,7,3149361.329408,-1,2019,3336151.444151,824,332,0,0,0,0,0,0,0,0,20,250,0,0,0,0,14,0
20190111180809,-1,2,45,2,1,51,1,2,-1,-1,1,-1,1,1,-1,0,-1,3,16,1,2790548.523561,45,2019,2674976.636892,680,185,0,0,30,0,70,0,0,0,35,199,60,0,135,0,46,0
20190111180814,-1,1,43,2,4,24,1,2,2,-1,1,-1,0,1,240000,0,-1,3,-1,5,71609606.469287,50,2019,83853367.647372,510,5,0,0,655,0,0,0,0,0,35,180,0,0,0,0,55,0
20190111180816,-1,1,41,2,2,44,1,2,2,-1,1,-1,0,1,135000,0,-1,3,-1,3,9574321.523004,40,2019,8625736.218843,855,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,30,45
20190111180829,-1,1,44,1,1,68,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,2101877.209884,-1,2019,2055905.595181,630,240,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0
20190111180834,-1,1,40,1,1,20,1,2,2,-1,1,-1,0,1,45000,0,-1,3,-1,1,5369679.985065,36,2019,5921271.989731,430,110,0,0,0,0,18,0,0,0,30,772,0,0,0,0,80,0
20190111180874,-1,2,44,2,1,44,1,2,2,-1,2,1,0,1,144100,0,1,1,-1,1,4169975.269865,40,2019,4119103.622853,810,135,0,0,0,0,0,0,0,0,0,376,0,95,0,0,24,0
20190111180892,-1,1,42,1,1,26,1,2,2,-1,1,-1,2,2,37500,0,-1,3,4,1,2819354.539622,28,2019,2981824.696809,645,290,150,0,0,0,30,0,0,0,30,180,45,0,0,0,70,0
20190111180895,-1,1,42,2,1,40,1,2,2,-1,1,-1,3,2,-1,0,-1,3,6,4,3397617.550246,30,2019,3212128.275147,600,185,235,0,0,0,0,0,0,0,120,0,0,0,0,0,120,180
20190111180913,-1,1,39,2,1,74,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,3157892.203093,-1,2019,3272565.669234,565,165,0,0,0,0,0,0,0,0,90,315,0,105,125,30,45,0
20190111180918,-1,2,39,2,1,61,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,3098657.485733,-1,2019,3197734.699303,660,645,0,0,0,0,0,0,0,0,15,120,0,0,0,0,0,0
20190111180960,-1,1,40,2,1,80,1,2,-1,-1,2,2,0,2,25300,0,-1,1,-1,5,16485248.771016,-4,2019,16305284.985309,580,350,0,0,0,0,10,60,0,0,120,265,0,0,0,0,55,0
20190111181010,-1,1,34,1,1,54,5,-1,-1,-1,2,1,0,-1,-1,0,2,1,-1,1,7276582.889773,-1,2019,8843668.190811,660,85,0,0,0,0,180,0,0,0,90,180,0,0,0,35,180,30
20190111181041,-1,1,43,1,1,39,1,2,2,-1,2,-1,0,1,106500,0,-1,3,-1,1,1436205.008125,45,2019,1393339.703542,610,50,0,0,486,0,60,0,0,0,55,130,0,0,0,0,49,0
20190111181048,-1,1,43,2,1,58,4,-1,-1,-1,1,1,1,-1,-1,0,1,1,13,2,10482256.587992,-1,2019,10673912.833122,565,395,165,0,0,0,30,0,0,0,45,190,0,0,0,0,50,0
20190111181056,-1,1,39,2,1,38,2,2,2,-1,2,1,6,2,-1,0,1,1,4,1,4382070.300891,12,2019,4370324.938778,530,210,30,0,0,0,45,0,0,0,150,165,0,160,0,60,50,40
20190111181070,-1,2,36,2,2,75,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,9295424.683451,-1,2019,8669343.308307,605,120,0,0,0,0,0,0,0,0,15,205,0,435,0,0,60,0
20190111181072,-1,1,39,1,1,38,1,2,2,-1,1,2,3,1,130000,0,-1,1,10,2,45279495.217099,40,2019,44148829.446754,510,20,0,0,465,0,0,0,0,0,90,30,80,0,0,0,230,15
20190111181088,-1,2,43,2,1,66,2,2,-1,-1,1,-1,0,1,288461,0,-1,3,-1,1,2302104.768236,72,2019,2362200.763414,600,120,0,0,0,0,10,0,0,0,0,590,0,0,0,0,60,60
20190111181093,-1,3,39,2,1,28,1,2,2,-1,1,1,3,1,94600,0,2,1,5,4,11148769.142553,40,2019,12741104.222452,390,0,159,0,435,0,31,0,0,0,20,270,0,0,0,0,135,0
20190111181097,-1,1,40,2,1,41,1,2,2,-1,1,1,1,1,176923,0,1,2,2,3,7115775.594715,40,2019,6604781.632791,560,60,0,0,595,0,15,0,0,0,90,0,0,0,0,0,120,0
20190111181099,-1,1,44,2,1,41,1,2,2,-1,2,1,1,1,61538,0,1,1,15,1,4085654.324347,44,2019,3883767.173142,425,45,0,0,670,0,0,0,0,0,95,170,0,0,0,0,35,0
20190111181108,-1,1,43,2,1,69,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,6254367.719795,-1,2019,6057098.793006,600,510,0,0,0,0,0,0,0,0,60,270,0,0,0,0,0,0
20190111181119,-1,1,42,2,1,68,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,3,5405404.818777,-1,2019,5014876.731306,675,75,0,0,0,0,0,150,0,0,70,350,0,0,0,0,120,0
20190111181139,-1,1,43,2,1,32,1,2,1,2,2,1,2,1,141296,0,1,1,5,7,4846070.207037,40,2019,4751507.997576,650,215,60,0,0,105,0,0,0,0,105,125,90,0,0,0,30,60
20190111181153,-1,1,42,2,2,52,1,2,-1,-1,2,2,0,1,64080,0,-1,1,-1,7,6140681.260731,40,2019,7006738.783628,720,0,0,0,180,0,0,0,0,0,105,405,0,0,0,0,30,0
20190111181154,-1,2,39,2,1,27,1,2,2,-1,2,1,2,2,36800,0,3,1,5,7,4191765.216924,32,2019,5604119.929418,835,170,60,0,120,0,60,0,0,0,10,140,0,0,0,0,45,0
20190111181155,-1,1,37,2,1,17,1,2,1,1,2,-1,1,1,20000,1,-1,3,17,3,36543277.530896,35,2019,40370207.281479,695,124,0,0,247,0,0,0,0,0,20,230,30,0,0,0,71,23
20190111181159,-1,1,43,2,1,24,1,2,2,-1,2,-1,0,1,-1,0,-1,3,-1,1,8520535.812476,45,2019,8401984.666829,585,70,0,0,0,0,0,0,0,0,120,335,90,0,0,0,240,0
20190111181160,-1,2,33,2,1,56,5,-1,-1,-1,2,2,2,-1,-1,0,-1,1,4,1,3695595.735135,-1,2019,4405025.046956,685,90,80,0,0,0,0,0,0,0,20,565,0,0,0,0,0,0
20190111181171,-1,1,42,2,1,50,1,2,-1,-1,2,1,2,2,40800,0,1,1,12,4,5650870.072902,25,2019,5796250.225859,495,150,90,0,250,0,195,0,0,0,45,165,0,0,0,0,45,5
20190111181184,-1,1,35,1,1,16,5,-1,1,1,1,-1,2,-1,-1,0,-1,3,13,1,15064694.931317,-1,2019,14421573.434443,820,0,0,0,0,0,0,0,0,0,50,450,60,0,0,0,60,0
20190111181188,-1,1,39,2,2,70,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,5273092.509491,-1,2019,5227213.928627,390,0,0,0,0,0,0,0,0,0,5,580,0,435,0,0,30,0
20190111181201,-1,1,33,1,1,43,1,2,2,-1,1,2,0,1,68850,0,-1,1,-1,7,6672229.618373,40,2019,6494122.461875,450,0,0,0,478,0,10,0,0,0,30,360,0,0,0,0,112,0
20190111181206,-1,1,44,2,1,40,1,2,2,-1,2,1,3,2,105769,0,1,1,9,2,5965154.898151,32,2019,5520403.391872,520,110,107,0,449,0,10,0,0,0,50,133,0,0,0,0,51,10
20190111181208,-1,1,46,2,1,52,1,1,-1,-1,2,1,1,1,288461,0,1,1,12,6,7894098.881020,65,2019,8263167.144127,355,55,161,0,579,0,0,0,0,0,40,0,90,0,0,0,160,0
20190111181214,-1,1,39,2,1,35,1,2,2,-1,1,2,2,1,62000,0,-1,1,5,1,5158182.461114,40,2019,4786277.550950,734,221,196,0,0,0,0,0,0,0,60,70,124,0,0,0,35,0
20190111181257,-1,1,40,2,2,30,2,2,1,2,2,-1,3,2,72000,0,-1,3,0,1,3230977.556987,20,2019,2953739.601289,495,245,149,5,0,45,31,0,0,0,35,265,0,30,0,3,137,0
20190111181260,-1,1,37,1,1,17,5,-1,1,1,2,-1,2,-1,-1,1,-1,3,13,3,38016019.486955,-1,2019,42279725.907165,710,0,0,0,0,259,6,0,0,0,130,195,0,0,0,0,140,0
20190111181263,-1,1,37,2,1,18,5,-1,1,1,2,-1,0,-1,-1,0,-1,3,-1,1,9117903.153628,-1,2019,9452121.765550,750,0,0,0,0,0,0,0,0,0,45,515,0,120,0,0,10,0
20190111181264,-1,1,40,2,1,39,1,1,2,-1,1,1,2,1,110000,0,1,1,2,1,2674660.679843,44,2019,2558910.475903,475,180,125,0,30,0,50,0,0,0,80,300,60,0,0,0,50,90
20190111181289,-1,1,40,2,1,35,1,2,2,-1,1,1,1,1,89950,0,1,1,7,5,6244934.826450,50,2019,6500154.820435,604,5,5,0,560,0,0,0,0,0,20,220,0,0,0,0,26,0
20190111181290,-1,1,40,2,2,36,1,1,2,-1,2,-1,0,2,44000,1,-1,3,-1,3,6917503.210422,18,2019,7383228.000981,410,0,0,0,480,0,120,0,0,0,40,180,0,0,0,0,90,120
20190111181312,-1,1,34,2,1,15,5,-1,1,1,1,-1,2,-1,-1,0,-1,3,15,1,8638325.973539,-1,2019,8271900.567866,660,35,0,0,0,180,0,0,0,0,10,555,0,0,0,0,0,0
20190111181315,-1,1,39,1,1,29,5,-1,2,-1,2,-1,2,-1,-1,1,-1,3,7,3,10955242.497434,-1,2019,8431571.027044,820,150,150,0,0,0,0,0,0,0,30,290,0,0,0,0,0,0
20190111181331,-1,2,38,2,1,25,1,2,2,-1,1,-1,1,1,57692,0,-1,3,4,6,20939698.883974,40,2019,24420960.966470,600,60,0,0,610,0,0,0,0,0,60,70,0,0,0,0,40,0
20190111181347,-1,1,44,2,1,35,5,-1,2,-1,1,-1,0,-1,-1,0,-1,3,-1,1,3543425.755325,-1,2019,3448554.628121,605,0,0,0,0,0,30,0,0,0,135,240,100,0,0,0,270,60
20190111181359,-1,1,35,2,1,35,5,-1,2,-1,2,-1,1,-1,-1,0,-1,3,5,7,2293095.184528,-1,2019,2346247.287062,635,100,140,15,0,0,40,0,0,0,105,60,0,60,0,0,285,0
20190111181392,-1,1,43,1,1,57,1,2,-1,-1,1,1,1,1,100000,1,1,1,15,3,47821465.560524,40,2019,48647902.877008,480,20,0,0,0,0,15,0,0,0,120,645,0,60,0,0,100,0
20190111181404,-1,2,40,2,1,71,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,4,5593367.047890,-1,2019,5499361.760039,640,150,0,0,0,0,0,0,0,0,30,20,500,0,0,20,80,0
20190111181418,-1,1,43,2,1,26,1,2,2,-1,1,-1,0,1,175000,0,-1,3,-1,6,9262159.746627,40,2019,9544540.802236,460,0,0,0,690,0,0,0,0,0,60,110,60,0,0,0,60,0
20190111181436,-1,1,35,2,1,55,1,2,-1,-1,1,2,0,1,100000,0,-1,1,-1,4,27295353.522446,-4,2019,28418007.664656,435,5,0,0,450,0,5,0,0,0,50,325,0,0,0,0,170,0
20190111181438,-1,1,43,2,1,44,1,2,2,-1,1,1,1,1,-1,0,2,1,0,7,2363588.668678,40,2019,2482746.938580,630,130,265,0,0,0,60,0,0,0,65,187,0,0,0,0,103,0
20190111181439,-1,1,43,1,1,32,1,2,2,-1,2,1,3,1,121100,0,1,1,1,1,3750384.636414,40,2019,3528560.181204,225,90,45,0,0,0,0,0,0,0,30,460,0,0,0,0,590,0
20190111181440,-1,1,34,2,1,25,1,2,2,-1,1,-1,0,1,75000,0,-1,3,-1,1,37902669.683211,50,2019,37165328.433200,313,80,0,0,0,0,0,0,0,0,130,320,173,240,0,0,184,0
20190111181441,-1,1,43,2,1,67,1,2,-1,-1,1,-1,0,1,-1,0,-1,3,-1,1,1860826.092792,35,2019,1909402.594368,505,30,0,0,425,0,0,0,0,0,120,330,0,0,0,0,30,0
20190111181460,-1,1,36,2,1,16,5,-1,1,1,1,-1,1,-1,-1,0,-1,3,16,2,18640003.708378,-1,2019,15896135.827584,510,20,0,0,0,552,0,0,0,0,65,75,180,0,0,0,38,0
20190111181490,-1,1,39,2,1,43,1,2,2,-1,2,1,1,2,50610,0,1,1,14,4,15035751.984801,29,2019,12592647.128161,450,100,220,0,391,0,0,0,0,0,30,128,0,0,0,0,38,83
20190111181501,-1,1,39,2,2,79,5,-1,-1,-1,2,-1,0,-1,-1,1,-1,3,-1,3,9613097.204111,-1,2019,9190160.651292,545,7,0,0,0,0,0,0,0,0,10,878,0,0,0,0,0,0
20190111181507,-1,1,41,2,1,51,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,6,37208638.612537,-1,2019,33899692.409920,675,30,0,0,0,0,5,180,0,0,30,420,0,0,0,0,100,0
20190111181599,-1,1,43,2,2,41,1,2,2,-1,1,1,1,1,86500,0,1,1,15,1,6280266.663974,40,2019,7012615.969286,615,240,0,0,0,0,0,0,0,0,10,380,0,0,0,0,75,120
20190111181607,-1,2,43,2,1,59,2,2,-1,-1,2,-1,0,1,92307,0,-1,3,-1,5,5484317.987141,50,2019,6499191.415930,540,215,0,0,0,0,60,65,0,0,15,493,0,0,0,30,22,0
20190111181608,-1,1,43,2,1,36,1,2,2,-1,2,1,2,1,128846,0,1,1,6,4,17394660.647093,55,2019,18412530.157231,535,7,80,3,550,0,0,0,0,0,15,20,70,0,0,0,82,78
20190111181610,-1,1,43,2,1,26,4,-1,2,-1,1,-1,0,-1,-1,0,-1,3,-1,2,24740702.111518,-1,2019,24494253.150052,575,5,0,0,0,0,0,0,0,0,110,615,105,0,0,0,30,0
20190111181616,-1,1,40,1,1,21,1,2,1,2,1,-1,0,2,28000,0,-1,3,-1,1,10962749.997151,20,2019,12088881.398725,745,10,0,0,0,30,60,0,0,0,105,390,0,0,0,0,100,0
20190111181648,-1,1,35,2,1,16,5,-1,1,1,1,-1,3,-1,-1,0,-1,3,11,1,5789351.942356,-1,2019,5543775.931383,780,165,0,1,0,0,0,0,0,0,147,213,75,0,0,0,59,0
20190111181649,-1,1,35,1,1,42,1,2,2,-1,1,2,1,1,54000,0,-1,1,17,2,32734276.337437,45,2019,29350736.946391,475,0,20,0,517,0,0,0,0,0,80,270,0,0,0,0,78,0
20190111181653,-1,1,39,2,1,80,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,3930938.666561,-1,2019,3832652.268958,545,15,0,2,0,0,0,0,0,0,80,620,0,130,0,0,48,0
20190111181654,-1,1,43,2,4,38,1,2,2,-1,1,1,2,1,144230,0,1,1,3,1,3434987.569845,40,2019,3286333.007890,654,225,120,0,0,0,90,0,0,0,100,220,0,0,0,0,31,0
20190111181668,-1,1,43,2,1,31,5,-1,2,-1,2,1,2,-1,-1,0,1,1,1,7,4827364.873144,-1,2019,4733167.664111,480,225,270,0,0,0,60,0,0,0,135,210,0,0,0,0,60,0
20190111181682,-1,1,39,1,1,49,1,2,2,-1,1,2,3,1,-1,0,-1,1,10,6,25627224.007063,40,2019,22675885.676147,442,5,0,0,550,0,5,0,0,0,90,148,0,0,0,0,200,0
20190111181693,-1,1,44,1,1,40,1,2,2,-1,1,1,0,1,132692,0,1,1,-1,2,41490698.041887,-4,2019,32871344.032575,465,30,4,0,530,0,58,0,0,0,20,149,0,0,0,0,184,0
20190111181712,-1,1,43,2,7,76,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,3,7347147.692921,-1,2019,7110574.797110,795,246,0,124,0,0,15,0,0,0,100,160,0,0,0,0,0,0
20190111181740,-1,1,35,1,1,47,1,2,2,-1,1,1,2,1,83076,0,2,1,13,2,19145338.941493,40,2019,16275530.865203,585,85,0,0,454,0,5,0,0,0,55,155,60,0,0,0,41,0
20190111181744,-1,2,42,2,1,53,1,2,-1,-1,1,-1,0,1,67307,0,-1,3,-1,2,7059526.486926,35,2019,6179266.974688,630,0,0,0,0,0,60,0,0,0,60,570,0,0,0,0,120,0
20190111181750,-1,1,44,2,1,43,1,2,2,-1,2,-1,0,1,146153,0,-1,3,-1,2,8579285.964500,-4,2019,7841124.926921,600,0,0,0,690,0,0,0,0,0,30,60,0,0,0,0,60,0
20190111181766,-1,1,39,2,2,74,1,2,-1,-1,1,2,5,1,136000,0,-1,1,7,7,7910419.280805,50,2019,7870835.237424,550,30,0,0,780,0,0,0,0,0,70,0,0,0,0,0,10,0
20190111181772,-1,1,42,2,1,43,1,1,1,2,1,1,2,1,90000,0,2,1,8,2,11848163.119789,55,2019,10982241.645516,540,15,0,0,555,0,0,0,0,0,120,90,0,0,0,0,120,0
20190111181793,-1,1,43,2,1,23,1,2,2,-1,1,-1,1,1,30000,0,-1,3,9,1,7182940.331548,40,2019,7788698.713247,600,30,0,0,0,0,30,0,0,0,130,590,0,0,0,0,60,0
20190111181807,-1,1,41,2,1,47,1,2,2,-1,1,1,0,1,132000,0,1,1,-1,1,7142674.179177,40,2019,6854945.702369,630,390,0,0,0,0,0,0,0,0,120,0,0,0,0,0,120,180
20190111181834,-1,1,43,1,1,35,5,-1,2,-1,2,-1,1,-1,-1,0,-1,3,10,4,7899627.950736,-1,2019,8418140.830132,455,190,265,0,0,0,0,180,0,0,60,60,0,0,0,0,80,150
20190111181844,-1,1,39,2,4,24,5,-1,1,2,2,-1,0,-1,-1,0,-1,3,-1,5,24244409.879139,-1,2019,24351795.378090,300,135,0,0,0,0,0,0,0,0,35,480,0,0,0,0,490,0
20190111181861,-1,1,39,1,1,41,1,2,2,-1,2,-1,1,1,42307,0,-1,3,13,1,1579099.065467,37,2019,1554057.069754,640,40,0,0,0,0,90,0,0,0,90,510,0,0,0,0,70,0
20190111181869,-1,1,39,2,1,39,1,2,2,-1,1,1,1,1,80000,0,1,2,8,2,10581403.495553,40,2019,10341529.262982,620,60,145,0,0,0,100,85,0,0,25,345,0,0,0,0,60,0
20190111181881,-1,2,39,2,5,25,1,2,2,-1,1,2,1,1,50000,0,-1,2,0,3,14640434.695780,40,2019,16426761.373672,655,450,50,0,0,0,0,0,0,0,50,225,0,0,0,0,10,0
20190111181887,-1,1,46,2,1,41,1,2,1,2,1,2,2,1,288461,0,-1,1,2,5,7356927.406101,52,2019,7041917.135110,495,25,80,0,515,0,5,0,0,0,25,125,0,0,0,0,170,0
20190111181893,-1,1,43,2,16,53,1,2,-1,-1,2,-1,0,1,103846,0,-1,3,-1,2,7746820.159999,42,2019,7694049.931180,503,30,0,0,480,0,17,120,0,0,0,46,0,0,0,1,243,0
20190111181914,-1,1,40,1,1,42,1,1,1,2,2,-1,0,1,80769,0,-1,3,-1,4,14394614.805948,70,2019,13508829.923011,511,30,0,30,475,90,15,0,0,0,60,177,0,0,0,10,42,0
20190111181935,-1,1,46,2,4,45,1,2,2,-1,2,2,1,1,288461,0,-1,1,15,7,9177264.700224,45,2019,8661092.853757,514,50,0,0,0,0,35,5,30,0,25,390,0,300,0,0,91,0
20190111181954,-1,1,39,1,1,39,5,-1,1,2,2,1,1,-1,-1,0,1,1,11,1,4604160.502355,-1,2019,4520454.591659,660,195,65,0,0,0,50,0,0,0,60,0,0,225,0,20,100,65
20190111181962,-1,1,40,2,2,85,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,3,6453320.315356,-1,2019,6436671.119284,811,120,0,0,0,0,12,22,0,0,45,225,0,0,0,105,100,0
20190111182001,-1,1,43,2,1,41,1,1,2,-1,2,1,3,2,20000,0,1,1,6,4,5853787.435682,20,2019,5525409.308627,581,170,182,0,0,0,20,0,0,0,0,353,0,0,0,0,134,0
20190111182007,-1,1,39,1,1,21,3,-1,2,-1,1,-1,0,-1,-1,0,-1,3,-1,4,43488650.162910,-1,2019,58712723.055324,950,10,0,0,0,0,90,0,0,0,90,235,0,0,0,0,65,0
20190111182011,-1,1,44,2,4,59,1,2,-1,-1,1,-1,0,1,250000,0,-1,3,-1,6,9463903.702030,40,2019,8593703.999815,900,0,0,0,330,0,0,0,0,0,120,90,0,0,0,0,0,0
20190111182032,-1,1,40,2,2,66,1,2,-1,-1,1,1,1,1,-1,0,1,1,13,5,10816612.437438,60,2019,13057846.501121,470,10,5,0,390,0,0,0,0,0,0,420,50,0,0,0,50,45
20190111182039,-1,1,39,1,1,42,1,2,2,-1,2,-1,0,1,73950,0,-1,3,-1,2,20336944.984905,40,2019,17935217.747894,675,55,0,0,430,15,30,0,20,0,50,130,0,0,0,0,35,0
20190111182043,-1,1,40,2,1,64,1,2,-1,-1,1,2,0,1,288461,0,-1,1,-1,5,14174756.852140,40,2019,12601677.739529,600,0,0,0,430,0,0,0,0,0,75,155,0,0,0,0,180,0
20190111182045,-1,1,39,1,1,37,1,2,2,-1,1,2,3,1,40000,0,-1,1,7,5,12670983.045843,58,2019,12757994.052205,540,0,0,0,600,0,0,0,0,0,100,80,0,0,0,0,120,0
20190111182050,-1,1,44,2,1,72,1,2,-1,-1,1,1,0,1,135611,0,2,1,-1,5,15885575.622868,40,2019,15813134.934814,460,11,0,0,480,0,10,0,0,0,45,344,0,0,0,0,90,0
20190111182083,-1,2,39,2,1,71,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,2969262.074963,-1,2019,3077085.759914,600,300,0,0,0,0,25,0,0,0,110,375,0,0,0,20,10,0
20190111182091,-1,1,39,2,1,33,1,2,2,-1,1,-1,0,1,-1,0,-1,3,-1,1,14426610.329136,60,2019,15203480.475912,405,30,0,0,691,0,5,0,0,0,35,240,0,0,0,14,20,0
20190111182094,-1,1,39,1,1,19,5,-1,2,-1,2,-1,1,-1,-1,0,-1,3,15,1,13737798.562939,-1,2019,13362889.545319,660,0,0,0,0,0,0,0,0,0,30,715,0,0,0,0,35,0
20190111182102,-1,1,46,2,2,41,1,2,2,-1,1,1,0,1,181250,0,1,1,-1,1,6156999.027327,65,2019,6993562.013267,905,60,0,0,120,0,90,0,0,0,65,140,0,0,0,0,60,0
20190111182106,-1,2,41,2,1,36,1,1,2,-1,1,1,2,1,92307,0,3,2,11,2,10600124.503109,-4,2019,10684452.873242,535,235,70,0,0,0,90,0,0,0,30,405,0,0,0,0,75,0
20190111182118,-1,1,34,1,1,50,5,-1,-1,-1,2,1,0,-1,-1,0,1,1,-1,7,3110889.873147,-1,2019,3878885.047580,570,300,0,0,0,120,0,0,0,0,60,300,60,0,0,0,30,0
20190111182155,-1,1,40,2,1,61,4,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,6,5512034.079789,-1,2019,4939247.247984,360,247,0,70,90,0,0,0,0,0,50,390,0,0,0,0,53,180
20190111182195,-1,1,34,1,1,77,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,3816725.580610,-1,2019,3663459.160310,685,135,0,0,0,0,0,0,0,0,90,418,0,98,0,0,14,0
20190111182202,-1,1,39,2,1,62,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,6,31190844.684759,-1,2019,32702654.453663,900,40,0,0,0,0,35,0,0,0,80,345,0,0,0,0,40,0
20190111182207,-1,1,43,2,1,73,1,2,-1,-1,2,2,0,2,37500,0,-1,1,-1,7,5208063.152285,20,2019,5083090.757956,720,0,0,0,0,0,0,0,0,0,25,695,0,0,0,0,0,0
20190111182213,-1,1,40,2,1,80,1,2,-1,-1,1,2,0,1,76900,0,-1,1,-1,1,4424779.029278,-4,2019,4711140.664228,660,30,0,0,0,0,20,0,0,0,150,360,0,0,0,0,90,130
20190111182224,-1,1,41,2,1,27,1,2,2,-1,2,-1,1,2,-1,0,-1,3,4,1,3519514.483515,25,2019,4361211.647522,698,20,120,0,0,0,82,0,0,0,40,360,0,0,0,60,60,0
20190111182227,-1,1,43,2,1,44,1,2,2,-1,2,-1,1,2,57600,1,-1,3,10,3,9636726.873469,32,2019,8930481.765596,640,175,3,0,0,0,50,0,0,0,0,75,0,0,0,370,53,74
20190111182237,-1,1,39,2,1,71,1,2,-1,-1,1,-1,0,1,230769,1,-1,3,-1,3,7180225.803666,50,2019,8109646.055793,690,70,0,0,0,0,60,0,0,0,105,480,0,0,0,0,35,0
20190111182246,-1,1,40,2,1,47,2,2,2,-1,1,-1,1,1,115360,1,-1,3,14,3,3365225.505374,45,2019,2961462.445564,515,245,0,0,10,0,10,0,5,0,45,525,0,0,0,0,45,40
20190111182254,-1,1,40,1,1,62,1,2,-1,-1,2,-1,0,1,30400,0,-1,3,-1,6,6810327.954189,37,2019,7280357.869335,540,270,0,0,0,0,160,0,0,0,80,265,0,0,0,0,65,60
20190111182266,-1,1,39,2,1,44,1,2,2,-1,1,-1,0,1,86538,0,-1,3,-1,3,8403210.731542,48,2019,7818781.815554,615,15,0,0,570,0,0,0,0,0,20,160,0,0,0,0,60,0
20190111182267,-1,1,40,2,2,54,1,2,-1,-1,1,1,0,1,84000,0,1,2,-1,3,31401777.218469,-4,2019,31182661.998897,480,15,0,0,570,0,0,0,0,0,30,195,0,0,0,0,150,0
20190111182273,-1,1,43,2,1,45,1,1,2,-1,1,1,2,1,-1,0,1,1,6,1,3105287.946393,48,2019,2929663.116531,570,80,0,0,0,0,0,0,0,0,30,630,0,0,0,0,60,70
20190111182275,-1,1,39,2,1,19,1,2,1,2,1,-1,0,1,-1,0,-1,3,-1,2,26494926.515002,-4,2019,23359618.259318,795,0,0,0,0,0,0,0,0,0,20,565,0,0,0,0,60,0
20190111182284,-1,1,44,2,4,33,1,1,2,-1,2,1,3,2,-1,0,1,1,2,2,10208833.505646,4,2019,10054962.513661,810,30,2,0,388,0,0,0,0,0,100,40,60,0,0,0,10,0
20190111182298,-1,1,44,2,1,26,1,2,1,2,1,1,0,1,67307,0,1,1,-1,2,19140340.199451,40,2019,18949677.988532,585,15,0,0,565,0,0,0,0,0,95,120,0,0,0,0,60,0
20190111182304,-1,1,39,2,2,35,2,2,2,-1,1,1,2,1,86500,0,1,1,0,1,10569784.235161,-4,2019,10696114.174657,660,100,0,0,0,0,90,0,0,0,20,550,0,0,0,0,20,0
20190111182330,-1,2,36,2,1,16,1,2,1,1,1,-1,3,2,7100,0,-1,3,4,5,15491767.494685,10,2019,13642721.381046,532,5,0,2,52,353,0,0,0,0,60,130,232,0,0,0,67,7
20190111182337,-1,1,39,2,1,18,1,2,2,-1,1,-1,0,2,-1,0,-1,3,-1,1,10370791.176158,23,2019,9490414.342544,960,30,0,2,0,0,0,0,0,0,10,378,0,0,0,0,60,0
20190111182364,-1,1,43,1,1,29,4,-1,2,-1,2,-1,0,-1,-1,0,-1,3,-1,6,25109711.255783,-1,2019,22358174.132828,673,91,0,0,180,0,53,10,0,0,60,273,0,0,0,0,100,0
